id,canonical_name,confidence,reason,unpublished_at
5489f9ec-9290-4a39-94c1-87bf003bdb59,PGA FLYOVER CORPORATE CENTER BLDG 2 CONDO *,0.95,"The name 'Corporate Center' clearly indicates this is a commercial office building with 6 units, not a residential condominium.",2026-05-03T15:27:29.464129
0d502011-68f7-4c0e-a0b0-d6c516fb46a0,PORTICOS COMMERCIAL CONDO,0.95,"The name explicitly states 'Commercial Condo' and the property type is filed as commercial with only 2 units, indicating a small commercial condominium development.",2026-05-03T15:27:29.623524
908b60a1-e66d-4f88-acbc-a80b0c90a92d,PREMIER COMMERCIAL CONDO,0.95,"The name explicitly states 'Commercial Condo' and the property type is filed as commercial, indicating a commercial condominium development.",2026-05-03T15:27:29.793071
6c5bf7ec-f117-49d7-85d3-bf05f27772f6,"Privcap Hoa Acquisitions, Llc",0.9,"The property type is officially filed as 'Commercial' and the name 'Privcap HOA Acquisitions, LLC' suggests a private capital company that acquires HOA properties for commercial investment purposes.",2026-05-03T15:27:29.984699
b01517a1-8f47-4dd2-a7dc-125f67045841,ROYAL COMMERCE PARK COMMERCIAL CONDO,0.95,"The name 'ROYAL COMMERCE PARK COMMERCIAL CONDO' explicitly indicates it's a commercial property, likely office or business condominiums in a commercial park.",2026-05-03T15:27:30.172104
594b44bd-c056-457e-ba39-c9fcb4dd25e0,"Royal Palm Beach Industrial Park Property Owners Association, Inc.",0.9,"The name 'Industrial Park Property Owners Association' clearly indicates this is a commercial industrial property development, despite the contradictory 'single family' property type filing.",2026-05-03T15:27:30.352849
f94eb332-014f-4add-b176-a834bae17992,ROYAL PALM MEDICAL CTR CONDO *,0.95,"The name 'ROYAL PALM MEDICAL CTR CONDO' clearly indicates a medical center condominium, which is a commercial property type for medical offices.",2026-05-03T15:27:30.529456
06f467ba-57d2-42a1-b605-98cdb9ffae0c,Samantha Ochoa Pa,0.9,The property type is explicitly listed as 'Commercial' and the name suggests a professional association or business entity.,2026-05-03T15:27:30.701152
0b6754e0-d8ac-41e8-a99a-d39a816dde36,"Sandalfoot Estates East Property Owner, Llc",0.9,The property type is explicitly filed as 'Commercial' and the LLC structure typically indicates a commercial property investment entity.,2026-05-03T15:27:30.869782
02b655ef-5feb-4f6d-957d-9ebf4566cf31,SAWFISH BAY OFFICE CONDO *,0.95,"The name explicitly contains 'OFFICE CONDO' and the property type is filed as commercial, clearly indicating a commercial office condominium development.",2026-05-03T15:27:31.047162
09b99513-e2ee-4d52-910b-a5b48bd6aba6,SQUARE LAKE SOUTH COMMERCIAL CONDO*,0.9,The name explicitly includes 'COMMERCIAL CONDO' indicating this is a commercial condominium association rather than a residential community.,2026-05-03T15:27:31.224169
24b7eaac-7b21-4ace-ab41-fbee21c838c9,SUMMIT PINES OFFICE-WAREHOUSE CONDOMINIUM*,0.95,The name explicitly includes 'OFFICE-WAREHOUSE' indicating it's a commercial condominium for business use rather than residential living.,2026-05-03T15:27:31.412589
1c475f55-c47a-44d8-bc36-fd82fd97f749,TALL PINES INDUSTRIAL PARK I CONDOMINIUM,0.95,"The name explicitly identifies this as an industrial park, which is a commercial property type despite being structured as a condominium.",2026-05-03T15:27:31.588930
497e5bca-c7e1-4f71-adc2-2d8ccaff7d7f,"Tall Pines Property Owner, Llc",0.9,The property type is explicitly listed as 'Commercial' and the LLC structure is typical for commercial property ownership.,2026-05-03T15:27:31.768353
fd647b14-7a73-4a1f-b73a-669b8ab4f9cc,THREE PALMS CENTER CONDOMINIUM*(***),0.9,"The name 'THREE PALMS CENTER CONDOMINIUM' indicates a commercial center rather than residential units, and it's filed as commercial property type.",2026-05-03T15:27:31.948281
91aedac1-da59-4a71-a6ad-54136974f4b2,TWIN LAKES PROFESSIONAL CENTER CONDOMINIUM*,0.95,The name 'Professional Center' combined with the commercial property type designation indicates this is an office or business complex rather than a residential community.,2026-05-03T15:27:32.128699
9ee2602e-fb5e-4512-856b-2950d74970d1,WALLACE DRIVE COMMERCE CENTER CONDOMINIUM*,0.95,The name 'Commerce Center Condominium' clearly indicates a commercial property designed for business use rather than residential living.,2026-05-03T15:27:32.302102
ae1cf8d5-abfe-4001-bb24-84d48ca8de99,WELLINGTON RESERVE OFFICE PARK-BLDG B CONDOMINIUM*,0.95,"The name explicitly identifies it as an 'Office Park' building, indicating a commercial office condominium development rather than residential units.",2026-05-03T15:27:32.491595
b9669986-bd74-488e-a4b9-c4dcc9c70367,WELLINGTON RESERVE OFFICE PARK-BLDG F CONDO,0.95,The name explicitly states 'OFFICE PARK' indicating a commercial property for business use rather than residential living.,2026-05-03T15:27:32.691175
bea0c8ff-cc09-4817-bb0d-ca7469e66e68,WEST PALM BEACH COMMERCE PARK CONDOMINIUM*,0.95,The name 'Commerce Park' strongly indicates a business/commercial development rather than a residential community.,2026-05-03T15:27:32.861787
18339cf1-dcb2-419d-809e-e528666a5b06,WESTROADS COMMERCE CENTER CONDOMINIUM,0.9,The name 'WESTROADS COMMERCE CENTER CONDOMINIUM' explicitly indicates a commercial condominium development designed for business use rather than residential living.,2026-05-03T15:27:33.037806
52715dec-089b-4f0e-987c-2f60639742e6,WINDSOR PARK COMMERCE CENTER CONDOMINIUM*,0.9,The name 'Commerce Center' clearly indicates a commercial business park or office complex rather than a residential community.,2026-05-03T15:27:33.209515
ef65249e-cf14-42ca-9c5d-7e453259dcdf,WORTH COMMERCE PARK CONDO *,0.9,The name 'WORTH COMMERCE PARK CONDO' clearly indicates a commercial property as commerce parks are typically business/commercial developments.,2026-05-03T15:27:33.380060
2f2e5831-0aaa-4cbb-b4fe-4f156d385f8b,"Yamato Village Associates, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the name 'Yamato Village Associates, LLC' suggests a commercial development rather than a residential community.",2026-05-03T15:27:33.557933
